actor_name,movies,revenues,costs,gross_profit,return,count
Neil Diamond,[https://en.wikipedia.org/wiki/Saving_Silverman],26086706,22000000,-8956647,-0.407120318,1
Colleen Dewhurst,[https://en.wikipedia.org/wiki/When_a_Stranger_Calls_(1979_film)],20149106,1500000,8574553,5.716368667,1
Lindsay Burdge,"[https://en.wikipedia.org/wiki/A_Teacher, https://en.wikipedia.org/wiki/The_Invitation_(2015_film)]",354835,1000000,-822582.5,-0.8225825,2
Zach Cregger,[https://en.wikipedia.org/wiki/Miss_March],4600000,6000000,-3700000,-0.616666667,1
Nancy Cartwright,"[https://en.wikipedia.org/wiki/Rugrats_Go_Wild, https://en.wikipedia.org/wiki/The_Simpsons_Movie]",583300000,100000000,191650000,1.9165,2
Tom Arnold,"[https://en.wikipedia.org/wiki/Animal_Factory, https://en.wikipedia.org/wiki/Cradle_2_the_Grave, https://en.wikipedia.org/wiki/Happy_Endings_(film), https://en.wikipedia.org/wiki/Hit_and_Run_(2012_film), https://en.wikipedia.org/wiki/Madea%27s_Witness_Protection, https://en.wikipedia.org/wiki/Pride_(2007_film), https://en.wikipedia.org/wiki/Soul_Plane]",152689558,63000000,13344779,0.211821889,7
Adrian Rawlins,[https://en.wikipedia.org/wiki/The_Woman_in_Black_2:_Angel_of_Death],48900000,15000000,9450000,0.63,1
Kevin Michael Richardson,[https://en.wikipedia.org/wiki/Lilo_%26_Stitch],273100000,80000000,56550000,0.706875,1
Mario Cantone,[https://en.wikipedia.org/wiki/Surf%27s_Up_(film)],149000000,100000000,-25500000,-0.255,1
Alice Parkinson,[https://en.wikipedia.org/wiki/Sanctum_(film)],108600000,30000000,24300000,0.81,1
Brian Kuh,[https://en.wikipedia.org/wiki/The_King_of_Kong:_A_Fistful_of_Quarters],0,0,0,,1
Oliver James,"[https://en.wikipedia.org/wiki/Raise_Your_Voice, https://en.wikipedia.org/wiki/What_a_Girl_Wants_(film)]",65567514,40000000,-7216243,-0.180406075,2
Emma Roberts,"[https://en.wikipedia.org/wiki/Adult_World, https://en.wikipedia.org/wiki/Aquamarine_(film), https://en.wikipedia.org/wiki/Celeste_and_Jesse_Forever, https://en.wikipedia.org/wiki/Empire_State_(2013_film), https://en.wikipedia.org/wiki/Hotel_for_Dogs_(film), https://en.wikipedia.org/wiki/It%27s_Kind_of_a_Funny_Story_(film), https://en.wikipedia.org/wiki/Nancy_Drew_(2007_film), https://en.wikipedia.org/wiki/Nerve_(2016_film), https://en.wikipedia.org/wiki/Scream_4, https://en.wikipedia.org/wiki/The_Art_of_Getting_By, https://en.wikipedia.org/wiki/Twelve_(film), https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film), https://en.wikipedia.org/wiki/Virginia_(2010_film), https://en.wikipedia.org/wiki/We%27re_the_Millers]",855868379,244840000,183094189.5,0.747811589,14
Ann-Margret,"[https://en.wikipedia.org/wiki/The_Break-Up, https://en.wikipedia.org/wiki/The_Santa_Clause_3:_The_Escape_Clause]",316500000,64000000,94250000,1.47265625,2
Benjamin Bratt,"[https://en.wikipedia.org/wiki/Abandon_(film), https://en.wikipedia.org/wiki/Catwoman_(film), https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film), https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_2, https://en.wikipedia.org/wiki/Despicable_Me_2, https://en.wikipedia.org/wiki/Love_in_the_Time_of_Cholera_(film), https://en.wikipedia.org/wiki/Miss_Congeniality_(film), https://en.wikipedia.org/wiki/Red_Planet_(film), https://en.wikipedia.org/wiki/Ride_Along_2, https://en.wikipedia.org/wiki/Snitch_(film), https://en.wikipedia.org/wiki/The_Great_Raid, https://en.wikipedia.org/wiki/The_Infiltrator_(2016_film), https://en.wikipedia.org/wiki/The_Next_Best_Thing, https://en.wikipedia.org/wiki/The_Woodsman_(2004_film)]",2100700356,744500000,305850178,0.410812865,14
Jack Noseworthy,"[https://en.wikipedia.org/wiki/Cecil_B._Demented, https://en.wikipedia.org/wiki/Surrogates_(film)]",124400000,90000000,-27800000,-0.308888889,2
Brit Morgan,"[https://en.wikipedia.org/wiki/Beer_for_My_Horses_(film), https://en.wikipedia.org/wiki/Friend_Request]",7587334,24000000,-20206333,-0.841930542,2
Ewan McGregor,"[https://en.wikipedia.org/wiki/Amelia_(film), https://en.wikipedia.org/wiki/American_Pastoral_(film), https://en.wikipedia.org/wiki/Angels_%26_Demons_(film), https://en.wikipedia.org/wiki/August:_Osage_County_(film), https://en.wikipedia.org/wiki/Beginners, https://en.wikipedia.org/wiki/Big_Fish, https://en.wikipedia.org/wiki/Black_Hawk_Down_(film), https://en.wikipedia.org/wiki/Cassandra%27s_Dream, https://en.wikipedia.org/wiki/Deception_(2008_film), https://en.wikipedia.org/wiki/Down_with_Love, https://en.wikipedia.org/wiki/Haywire_(film), https://en.wikipedia.org/wiki/I_Love_You_Phillip_Morris, https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer, https://en.wikipedia.org/wiki/Jane_Got_a_Gun, https://en.wikipedia.org/wiki/Miss_Potter, https://en.wikipedia.org/wiki/Mortdecai_(film), https://en.wikipedia.org/wiki/Moulin_Rouge!, https://en.wikipedia.org/wiki/Robots_(2005_film), https://en.wikipedia.org/wiki/Star_Wars:_Episode_III_%E2%80%93_Revenge_of_the_Sith, https://en.wikipedia.org/wiki/Star_Wars:_Episode_II_%E2%80%93_Attack_of_the_Clones, https://en.wikipedia.org/wiki/Star_Wars:_Episode_I_%E2%80%93_The_Phantom_Menace, https://en.wikipedia.org/wiki/Stay_(2005_film), https://en.wikipedia.org/wiki/Stormbreaker_(film), https://en.wikipedia.org/wiki/The_Island_(2005_film), https://en.wikipedia.org/wiki/The_Men_Who_Stare_at_Goats_(film)]",4532827912,1513200000,753213956,0.497762329,25
Felix Chong,[https://en.wikipedia.org/wiki/Infernal_Affairs],0,0,0,,1
Justin Pierce,[https://en.wikipedia.org/wiki/Next_Friday],59800000,11000000,18900000,1.718181818,1
Dan Molina,[https://en.wikipedia.org/wiki/Chicken_Little_(2005_film)],314400000,150000000,7200000,0.048,1
Jean Dujardin,"[https://en.wikipedia.org/wiki/The_Monuments_Men, https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film)]",547000000,170000000,103500000,0.608823529,2
Karin Anna Cheung,[https://en.wikipedia.org/wiki/Better_Luck_Tomorrow],3800000,250000,1650000,6.6,1
Ronee Blakley,[https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(1984_film)],25500000,1800000,10950000,6.083333333,1
Toby Jones,"[https://en.wikipedia.org/wiki/City_of_Ember, https://en.wikipedia.org/wiki/Frost/Nixon_(film), https://en.wikipedia.org/wiki/Infamous_(film), https://en.wikipedia.org/wiki/Morgan_(2016_film), https://en.wikipedia.org/wiki/Red_Lights_(2012_film), https://en.wikipedia.org/wiki/Serena_(2014_film), https://en.wikipedia.org/wiki/The_Adventures_of_Tintin:_The_Secret_of_the_Unicorn, https://en.wikipedia.org/wiki/The_Mist_(film), https://en.wikipedia.org/wiki/The_Painted_Veil_(2006_film), https://en.wikipedia.org/wiki/Virginia_(2010_film), https://en.wikipedia.org/wiki/W._(film)]",548222990,323500000,-49388505,-0.152669258,11
John Carroll Lynch,"[https://en.wikipedia.org/wiki/Bubble_Boy_(film), https://en.wikipedia.org/wiki/Camp_X-Ray_(film), https://en.wikipedia.org/wiki/Full_of_It, https://en.wikipedia.org/wiki/Gothika, https://en.wikipedia.org/wiki/Miracles_from_Heaven_(film), https://en.wikipedia.org/wiki/The_Founder_(film), https://en.wikipedia.org/wiki/The_Invitation_(2015_film), https://en.wikipedia.org/wiki/The_Pretty_One, https://en.wikipedia.org/wiki/Zodiac_(film)]",326415416,158000000,5207708,0.032960177,9
Schuyler Fisk,"[https://en.wikipedia.org/wiki/Orange_County_(film), https://en.wikipedia.org/wiki/Snow_Day_(film)]",105825009,31000000,21912504.5,0.706854984,2
Heather Donahue,"[https://en.wikipedia.org/wiki/Boys_and_Girls_(2000_film), https://en.wikipedia.org/wiki/The_Blair_Witch_Project]",274450615,35060000,102165307.5,2.914013334,2
Tammy Blanchard,"[https://en.wikipedia.org/wiki/Bella_(film), https://en.wikipedia.org/wiki/Rabbit_Hole_(film), https://en.wikipedia.org/wiki/Stealing_Harvard, https://en.wikipedia.org/wiki/The_Invitation_(2015_film)]",31881285,32300000,-16359357.5,-0.506481656,4
Jesse Garcia,[https://en.wikipedia.org/wiki/Quincea%C3%B1era_(film)],2500000,400000,850000,2.125,1
Carrie Preston,"[https://en.wikipedia.org/wiki/Straight-Jacket, https://en.wikipedia.org/wiki/Transamerica_(film), https://en.wikipedia.org/wiki/Virginia_(2010_film)]",15245497,2500000,5122748.5,2.0490994,3
Lennie James,"[https://en.wikipedia.org/wiki/Colombiana_(film), https://en.wikipedia.org/wiki/Lockout_(film), https://en.wikipedia.org/wiki/Snatch_(film), https://en.wikipedia.org/wiki/The_Next_Three_Days]",244200000,95000000,27100000,0.285263158,4
Oscar Jaenada,[https://en.wikipedia.org/wiki/Hands_of_Stone],5000000,20000000,-17500000,-0.875,1
Candi Milo,[https://en.wikipedia.org/wiki/Jimmy_Neutron:_Boy_Genius_(film)],103000000,30000000,21500000,0.716666667,1
Oprah Winfrey,"[https://en.wikipedia.org/wiki/Charlotte%27s_Web_(2006_film), https://en.wikipedia.org/wiki/The_Butler, https://en.wikipedia.org/wiki/The_Princess_and_the_Frog]",588477632,220000000,74238816,0.337449164,3
Zayn Malik,[https://en.wikipedia.org/wiki/One_Direction:_This_Is_Us],68500000,10000000,24250000,2.425,1
Phil Silvers,"[https://en.wikipedia.org/wiki/It%27s_a_Mad,_Mad,_Mad,_Mad_World]",60000000,9400000,20600000,2.191489362,1
Joanna Clare Scott,[https://en.wikipedia.org/wiki/Kalamazoo%3F],0,0,0,,1
Bella Thorne,"[https://en.wikipedia.org/wiki/Alexander_and_the_Terrible,_Horrible,_No_Good,_Very_Bad_Day_(film), https://en.wikipedia.org/wiki/Boo!_A_Madea_Halloween, https://en.wikipedia.org/wiki/Ratchet_%26_Clank_(film), https://en.wikipedia.org/wiki/The_Duff]",234700000,76500000,40850000,0.533986928,4
Ron Perlman,"[https://en.wikipedia.org/wiki/13_Sins, https://en.wikipedia.org/wiki/Alien_Resurrection, https://en.wikipedia.org/wiki/Blade_II, https://en.wikipedia.org/wiki/Conan_the_Barbarian_(2011_film), https://en.wikipedia.org/wiki/Drive_(2011_film), https://en.wikipedia.org/wiki/Enemy_at_the_Gates, https://en.wikipedia.org/wiki/Hellboy_(film), https://en.wikipedia.org/wiki/Hellboy_II:_The_Golden_Army, https://en.wikipedia.org/wiki/Kid_Cannabis, https://en.wikipedia.org/wiki/Pacific_Rim_(film), https://en.wikipedia.org/wiki/Price_of_Glory, https://en.wikipedia.org/wiki/Season_of_the_Witch_(2011_film), https://en.wikipedia.org/wiki/The_Book_of_Life_(2014_film), https://en.wikipedia.org/wiki/The_Last_Winter_(2006_film)]",1405346078,743000000,-40326961,-0.054275856,14
Kenny Wormald,"[https://en.wikipedia.org/wiki/Footloose_(2011_film), https://en.wikipedia.org/wiki/Kid_Cannabis]",63500000,24000000,7750000,0.322916667,2
Noboru Kaneko,[https://en.wikipedia.org/wiki/Godzilla:_Tokyo_S.O.S.],0,0,0,,1
Adam Clayton,[https://en.wikipedia.org/wiki/U2_3D],26200000,15000000,-1900000,-0.126666667,1
Sean Harris,"[https://en.wikipedia.org/wiki/Deliver_Us_from_Evil_(2014_film), https://en.wikipedia.org/wiki/Serena_(2014_film)]",91800000,55000000,-9100000,-0.165454545,2
Darren Doane,[https://en.wikipedia.org/wiki/Saving_Christmas],2800000,500000,900000,1.8,1
Blythe Danner,"[https://en.wikipedia.org/wiki/Detachment_(film), https://en.wikipedia.org/wiki/Hello_I_Must_Be_Going_(2012_film), https://en.wikipedia.org/wiki/Little_Fockers, https://en.wikipedia.org/wiki/Meet_the_Fockers, https://en.wikipedia.org/wiki/Meet_the_Parents, https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/The_Last_Kiss_(2006_film), https://en.wikipedia.org/wiki/The_Lightkeepers, https://en.wikipedia.org/wiki/The_Lucky_One_(film), https://en.wikipedia.org/wiki/The_X-Files_(film), https://en.wikipedia.org/wiki/Waiting_for_Forever, https://en.wikipedia.org/wiki/What%27s_Your_Number%3F]",1589977918,411670000,383318959,0.931131632,12
Constance Marie,[https://en.wikipedia.org/wiki/Puss_in_Boots_(2011_film)],555000000,130000000,147500000,1.134615385,1
Ted Danson,"[https://en.wikipedia.org/wiki/Big_Miracle, https://en.wikipedia.org/wiki/Mad_Money_(film), https://en.wikipedia.org/wiki/The_One_I_Love_(film)]",51100000,62000000,-36450000,-0.587903226,3
Maulik Pancholy,[https://en.wikipedia.org/wiki/27_Dresses],160300000,30000000,50150000,1.671666667,1
Rufus Thomas,[https://en.wikipedia.org/wiki/Wattstax],0,0,0,,1
Amy Adams,"[https://en.wikipedia.org/wiki/American_Hustle, https://en.wikipedia.org/wiki/Batman_v_Superman:_Dawn_of_Justice, https://en.wikipedia.org/wiki/Big_Eyes, https://en.wikipedia.org/wiki/Charlie_Wilson%27s_War, https://en.wikipedia.org/wiki/Doubt_(2008_film), https://en.wikipedia.org/wiki/Enchanted_(2007_film), https://en.wikipedia.org/wiki/Her_(film), https://en.wikipedia.org/wiki/Julie_%26_Julia, https://en.wikipedia.org/wiki/Junebug_(film), https://en.wikipedia.org/wiki/Leap_Year_(2010_film), https://en.wikipedia.org/wiki/Man_of_Steel_(film), https://en.wikipedia.org/wiki/Night_at_the_Museum:_Battle_of_the_Smithsonian, https://en.wikipedia.org/wiki/Psycho_Beach_Party, https://en.wikipedia.org/wiki/The_Ex_(2007_film), https://en.wikipedia.org/wiki/The_Fighter, https://en.wikipedia.org/wiki/The_Master_(2012_film), https://en.wikipedia.org/wiki/The_Muppets_(film), https://en.wikipedia.org/wiki/The_Wedding_Date, https://en.wikipedia.org/wiki/Trouble_with_the_Curve, https://en.wikipedia.org/wiki/Underdog_(film)]",3444043155,1141500000,580521577.5,0.508560296,20
Michael Michele,"[https://en.wikipedia.org/wiki/Dark_Blue_(film), https://en.wikipedia.org/wiki/How_to_Lose_a_Guy_in_10_Days]",189550301,65000000,29775150.5,0.458079238,2
Matt Letscher,"[https://en.wikipedia.org/wiki/Straight-Jacket, https://en.wikipedia.org/wiki/The_Mask_of_Zorro]",250345497,96500000,28672748.5,0.297126927,2
Bernard Hill,"[https://en.wikipedia.org/wiki/Gothika, https://en.wikipedia.org/wiki/ParaNorman, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers, https://en.wikipedia.org/wiki/The_Scorpion_King, https://en.wikipedia.org/wiki/Titanic_(1997_film)]",4647000000,548000000,1775500000,3.239963504,6
Jason Mitchell,[https://en.wikipedia.org/wiki/Keanu_(film)],20700000,15000000,-4650000,-0.31,1
with Alan Arkin,[https://en.wikipedia.org/wiki/Rendition_(film)],27000000,27500000,-14000000,-0.509090909,1
Tracy Morgan,"[https://en.wikipedia.org/wiki/Accidental_Love, https://en.wikipedia.org/wiki/Are_We_There_Yet%3F_(film), https://en.wikipedia.org/wiki/Beer_for_My_Horses_(film), https://en.wikipedia.org/wiki/Cop_Out_(2010_film), https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film), https://en.wikipedia.org/wiki/First_Sunday, https://en.wikipedia.org/wiki/G-Force_(film), https://en.wikipedia.org/wiki/Little_Man_(2006_film), https://en.wikipedia.org/wiki/Rio_(2011_film), https://en.wikipedia.org/wiki/Rio_2, https://en.wikipedia.org/wiki/The_Boxtrolls, https://en.wikipedia.org/wiki/The_Longest_Yard_(2005_film), https://en.wikipedia.org/wiki/The_Son_of_No_One, https://en.wikipedia.org/wiki/Top_Five]",1916091834,709000000,249045917,0.351263635,14
Adam Baldwin,[https://en.wikipedia.org/wiki/Serenity_(film)],38900000,39000000,-19550000,-0.501282051,1
T-Pain,[https://en.wikipedia.org/wiki/Lottery_Ticket_(film)],24700000,17000000,-4650000,-0.273529412,1
Khalid Abdalla,"[https://en.wikipedia.org/wiki/Green_Zone_(film), https://en.wikipedia.org/wiki/The_Kite_Runner_(film), https://en.wikipedia.org/wiki/United_93_(film), https://en.wikipedia.org/wiki/United_93_(film)#Cast]",320700000,150000000,10350000,0.069,4
Pia Zadora,[https://en.wikipedia.org/wiki/Hairspray_(1988_film)],8300000,2000000,2150000,1.075,1
Tahmoh Penikett,[https://en.wikipedia.org/wiki/Trick_%27r_Treat],13500000,12000000,-5250000,-0.4375,1
Anthony Rapp,"[https://en.wikipedia.org/wiki/A_Beautiful_Mind_(film), https://en.wikipedia.org/wiki/Rent_(film), https://en.wikipedia.org/wiki/Road_Trip_(film)]",464400000,114000000,118200000,1.036842105,3
Halley Feiffer,[https://en.wikipedia.org/wiki/Margot_at_the_Wedding],2897757,10000000,-8551121.5,-0.85511215,1
Jemaine Clement,"[https://en.wikipedia.org/wiki/Dinner_for_Schmucks, https://en.wikipedia.org/wiki/Gentlemen_Broncos, https://en.wikipedia.org/wiki/Men_in_Black_3, https://en.wikipedia.org/wiki/Moana_(2016_film), https://en.wikipedia.org/wiki/Rio_(2011_film), https://en.wikipedia.org/wiki/Rio_2, https://en.wikipedia.org/wiki/The_BFG_(2016_film)]",2495718192,777000000,470859096,0.605996263,7
Zoey Deutch,"[https://en.wikipedia.org/wiki/Dirty_Grandpa, https://en.wikipedia.org/wiki/Everybody_Wants_Some!!_(film), https://en.wikipedia.org/wiki/Vampire_Academy_(film)]",119900000,51500000,8450000,0.16407767,3
Retta,[https://en.wikipedia.org/wiki/Middle_School:_The_Worst_Years_of_My_Life_(film)],23300000,8500000,3150000,0.370588235,1
Tim Allen,"[https://en.wikipedia.org/wiki/3_Geezers!, https://en.wikipedia.org/wiki/Big_Trouble_(2002_film), https://en.wikipedia.org/wiki/Christmas_with_the_Kranks, https://en.wikipedia.org/wiki/Crazy_on_the_Outside, https://en.wikipedia.org/wiki/Joe_Somebody, https://en.wikipedia.org/wiki/Redbelt, https://en.wikipedia.org/wiki/The_Santa_Clause_2, https://en.wikipedia.org/wiki/The_Santa_Clause_3:_The_Escape_Clause, https://en.wikipedia.org/wiki/The_Shaggy_Dog_(2006_film), https://en.wikipedia.org/wiki/Toy_Story, https://en.wikipedia.org/wiki/Toy_Story_2, https://en.wikipedia.org/wiki/Toy_Story_3, https://en.wikipedia.org/wiki/Wild_Hogs, https://en.wikipedia.org/wiki/Zoom_(2006_film)]",2707190862,687000000,666595431,0.970299026,14
Muriel George,[https://en.wikipedia.org/wiki/Last_Holiday_(1950_film)],0,0,0,,1
Leonardo Romo,[https://en.wikipedia.org/wiki/The_Ringer_(2005_film)],0,0,0,,1
Anna Simpson,[https://en.wikipedia.org/wiki/Our_Song_(film)],0,0,0,,1
Magn̼s Scheving,[https://en.wikipedia.org/wiki/The_Spy_Next_Door],45200000,28000000,-5400000,-0.192857143,1
Steven Mackintosh,"[https://en.wikipedia.org/wiki/Underworld:_Evolution, https://en.wikipedia.org/wiki/Underworld:_Rise_of_the_Lycans]",204800000,80000000,22400000,0.28,2
Rachael Stirling,[https://en.wikipedia.org/wiki/The_Young_Victoria],27409889,35000000,-21295055.5,-0.608430157,1
Rachel Blanchard,"[https://en.wikipedia.org/wiki/Road_Trip_(film), https://en.wikipedia.org/wiki/Snakes_on_a_Plane, https://en.wikipedia.org/wiki/Sugar_%26_Spice, https://en.wikipedia.org/wiki/Where_the_Truth_Lies]",202186625,101000000,93312.5,0.000923886,4
David Paymer,"[https://en.wikipedia.org/wiki/Drag_Me_to_Hell, https://en.wikipedia.org/wiki/Resurrecting_the_Champ]",94042427,43000000,4021213.5,0.093516593,2
Billy Crawford,[https://en.wikipedia.org/wiki/Dominion:_Prequel_to_the_Exorcist],251495,30000000,-29874252.5,-0.995808417,1
Chantal Neuwirth,[https://en.wikipedia.org/wiki/A_Very_Long_Engagement],70100000,56600000,-21550000,-0.380742049,1
Beverly D'Angelo,[https://en.wikipedia.org/wiki/The_House_Bunny],70400000,25000000,10200000,0.408,1
Benicio del Toro,"[https://en.wikipedia.org/wiki/21_Grams, https://en.wikipedia.org/wiki/Che_(2008_film), https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_(film), https://en.wikipedia.org/wiki/Inherent_Vice_(film), https://en.wikipedia.org/wiki/Savages_(2012_film), https://en.wikipedia.org/wiki/Sin_City_(film), https://en.wikipedia.org/wiki/Snatch_(film), https://en.wikipedia.org/wiki/The_Hunted_(2003_film), https://en.wikipedia.org/wiki/The_Way_of_the_Gun, https://en.wikipedia.org/wiki/The_Wolfman_(2010_film), https://en.wikipedia.org/wiki/Things_We_Lost_in_the_Fire_(film)]",1421614007,654800000,56007003.5,0.085532993,11
Oliver Hudson,"[https://en.wikipedia.org/wiki/Black_Christmas_(2006_film), https://en.wikipedia.org/wiki/Walk_of_Shame_(film)]",29400000,24000000,-9300000,-0.3875,2
Anthony Michael Hall,"[https://en.wikipedia.org/wiki/All_About_the_Benjamins, https://en.wikipedia.org/wiki/Freddy_Got_Fingered]",40606533,29000000,-8696733.5,-0.299887362,2
Heather Sossaman,[https://en.wikipedia.org/wiki/Unfriended],64100000,1000000,31050000,31.05,1
Susan Kellermann,[https://en.wikipedia.org/wiki/Last_Holiday_(2006_film)],43300000,45000000,-23350000,-0.518888889,1
Traci Lords,[https://en.wikipedia.org/wiki/Zack_and_Miri_Make_a_Porno],42100000,24000000,-2950000,-0.122916667,1
