director_name,movies,revenues,costs,gross_profit,return,count
Troy Miller,[https://en.wikipedia.org/wiki/Dumb_and_Dumberer:_When_Harry_Met_Lloyd],39300000,19000000,650000,0.034210526,1
Ellory Elkayem,[https://en.wikipedia.org/wiki/Eight_Legged_Freaks],45867333,30000000,-7066333.5,-0.23554445,1
Rose Troche,[https://en.wikipedia.org/wiki/The_Safety_of_Objects],0,0,0,,1
Roland Emmerich,"[https://en.wikipedia.org/wiki/The_Patriot_(2000_film), https://en.wikipedia.org/wiki/The_Day_After_Tomorrow, https://en.wikipedia.org/wiki/10,000_BC_(film), https://en.wikipedia.org/wiki/2012_(film), https://en.wikipedia.org/wiki/White_House_Down, https://en.wikipedia.org/wiki/Independence_Day:_Resurgence, https://en.wikipedia.org/wiki/Independence_Day_(1996_film)]",3212200000,930000000,676100000,0.726989247,7
Michael Dinner,[https://en.wikipedia.org/wiki/The_Crew_(2000_film)],13100000,38000000,-31450000,-0.827631579,1
William Brent Bell,"[https://en.wikipedia.org/wiki/Stay_Alive, https://en.wikipedia.org/wiki/The_Devil_Inside_(film), https://en.wikipedia.org/wiki/The_Boy_(2016_film)]",193100000,20000000,76550000,3.8275,3
Mark Waters,"[https://en.wikipedia.org/wiki/Head_Over_Heels_(2001_film), https://en.wikipedia.org/wiki/Freaky_Friday_(2003_film), https://en.wikipedia.org/wiki/Mean_Girls, https://en.wikipedia.org/wiki/Just_Like_Heaven_(film), https://en.wikipedia.org/wiki/The_Spiderwick_Chronicles_(film), https://en.wikipedia.org/wiki/Ghosts_of_Girlfriends_Past, https://en.wikipedia.org/wiki/Mr._Popper%27s_Penguins_(film), https://en.wikipedia.org/wiki/Vampire_Academy_(film)]",771321120,284000000,101660560,0.357959718,8
Roger Avary,[https://en.wikipedia.org/wiki/The_Rules_of_Attraction_(film)],11819244,4000000,1909622,0.4774055,1
Jeff Tremaine,"[https://en.wikipedia.org/wiki/Jackass:_The_Movie, https://en.wikipedia.org/wiki/Jackass_Number_Two, https://en.wikipedia.org/wiki/Jackass:_The_Movie, https://en.wikipedia.org/wiki/Jackass_3-D, https://en.wikipedia.org/wiki/Jackass_Number_Two, https://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa]",651500000,68000000,257750000,3.790441176,6
Walter Hill,"[https://en.wikipedia.org/wiki/Undisputed_(film), https://en.wikipedia.org/wiki/Bullet_to_the_Head]",37120548,70000000,-51439726,-0.734853229,2
Mark Steven Johnson,"[https://en.wikipedia.org/wiki/Daredevil_(film), https://en.wikipedia.org/wiki/Daredevil_(film), https://en.wikipedia.org/wiki/Ghost_Rider_(2007_film), https://en.wikipedia.org/wiki/When_in_Rome_(2010_film), https://en.wikipedia.org/wiki/Ghost_Rider_(2007_film), https://en.wikipedia.org/wiki/Killing_Season_(film)]",858800000,431000000,-1600000,-0.003712297,6
Julio DePietro,[https://en.wikipedia.org/wiki/The_Good_Guy_(film)],100688,3200000,-3149656,-0.9842675,1
"Warren BeattyBuck Henry",[https://en.wikipedia.org/wiki/Heaven_Can_Wait_(1978_film)],81600000,15000000,25800000,1.72,1
Clare Kilner,"[https://en.wikipedia.org/wiki/How_to_Deal, https://en.wikipedia.org/wiki/The_Wedding_Date]",61483170,31000000,-258415,-0.008335968,2
Christopher Erskin,[https://en.wikipedia.org/wiki/Johnson_Family_Vacation],31500000,12000000,3750000,0.3125,1
Peter Hewitt,"[https://en.wikipedia.org/wiki/Garfield:_The_Movie, https://en.wikipedia.org/wiki/Garfield:_The_Movie, https://en.wikipedia.org/wiki/Zoom_(2006_film)]",414100000,135000000,72050000,0.533703704,3
Andrew Stanton,"[https://en.wikipedia.org/wiki/Finding_Nemo, https://en.wikipedia.org/wiki/WALL-E, https://en.wikipedia.org/wiki/Finding_Nemo, https://en.wikipedia.org/wiki/John_Carter_(film), https://en.wikipedia.org/wiki/Finding_Dory, https://en.wikipedia.org/wiki/Finding_Nemo]",4666300000,912000000,1421150000,1.558278509,6
Ramin Bahrani,[https://en.wikipedia.org/wiki/At_Any_Price_(film)],0,0,0,,1
Adam Shankman,"[https://en.wikipedia.org/wiki/The_Wedding_Planner, https://en.wikipedia.org/wiki/A_Walk_to_Remember, https://en.wikipedia.org/wiki/Bringing_Down_the_House_(film), https://en.wikipedia.org/wiki/Cheaper_by_the_Dozen_2, https://en.wikipedia.org/wiki/The_Pacifier, https://en.wikipedia.org/wiki/Hairspray_(2007_film), https://en.wikipedia.org/wiki/Bedtime_Stories_(film), https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film)]",1109423445,425800000,128911722.5,0.302751814,8
Steve Stockman,[https://en.wikipedia.org/wiki/Two_Weeks],47986,2400000,-2376007,-0.990002917,1
Donald Petrie,"[https://en.wikipedia.org/wiki/Miss_Congeniality_(film), https://en.wikipedia.org/wiki/How_to_Lose_a_Guy_in_10_Days, https://en.wikipedia.org/wiki/Welcome_to_Mooseport, https://en.wikipedia.org/wiki/Miss_Congeniality_(film), https://en.wikipedia.org/wiki/Just_My_Luck_(2006_film), https://en.wikipedia.org/wiki/My_Life_in_Ruins]",676300000,215000000,123150000,0.572790698,6
Matt Reeves,"[https://en.wikipedia.org/wiki/Cloverfield, https://en.wikipedia.org/wiki/Let_Me_In_(film), https://en.wikipedia.org/wiki/Dawn_of_the_Planet_of_the_Apes, https://en.wikipedia.org/wiki/Cloverfield]",1076300000,240000000,298150000,1.242291667,4
Stan Foster,[https://en.wikipedia.org/wiki/Preacher%27s_Kid_(film)],515065,3000000,-2742467.5,-0.914155833,1
Gregg Araki,"[https://en.wikipedia.org/wiki/Mysterious_Skin, https://en.wikipedia.org/wiki/Smiley_Face_(film), https://en.wikipedia.org/wiki/Kaboom_(film)]",0,0,0,,3
Rupert Sanders,"[https://en.wikipedia.org/wiki/Snow_White_%26_the_Huntsman, https://en.wikipedia.org/wiki/Snow_White_and_the_Huntsman]",793200000,340000000,56600000,0.166470588,2
Salim Akil,"[https://en.wikipedia.org/wiki/Jumping_the_Broom, https://en.wikipedia.org/wiki/Sparkle_(2012_film)]",61710610,20600000,10255305,0.49783034,2
Derrick Borte,[https://en.wikipedia.org/wiki/The_Joneses],7022728,10000000,-6488636,-0.6488636,1
"Will FinnJohn Sanford",[https://en.wikipedia.org/wiki/Home_on_the_Range_(2004_film)],103900000,110000000,-58050000,-0.527727273,1
James Ponsoldt,"[https://en.wikipedia.org/wiki/Smashed_(film), https://en.wikipedia.org/wiki/The_Spectacular_Now]",7399725,3000000,699862.5,0.2332875,2
Lone Scherfig,[https://en.wikipedia.org/wiki/One_Day_(2011_film)],56706628,15000000,13353314,0.890220933,1
Casey Affleck,[https://en.wikipedia.org/wiki/I%27m_Still_Here_(2010_film)],0,0,0,,1
Arliss Howard,[https://en.wikipedia.org/wiki/Big_Bad_Love],0,0,0,,1
Joshua Marston,[https://en.wikipedia.org/wiki/Maria_Full_of_Grace],12594630,3000000,3297315,1.099105,1
Duncan Tucker,[https://en.wikipedia.org/wiki/Transamerica_(film)],15200000,1000000,6600000,6.6,1
_•_ê_œ_¡ _¢_ù _‘_ê_©_™_¨,[https://en.wikipedia.org/wiki/Waltz_with_Bashir],0,0,0,,1
Chris Carter,[https://en.wikipedia.org/wiki/The_X-Files:_I_Want_to_Believe],68400000,30000000,4200000,0.14,1
Josh Schwartz,[https://en.wikipedia.org/wiki/Fun_Size],11400000,14000000,-8300000,-0.592857143,1
Will Gluck,"[https://en.wikipedia.org/wiki/Fired_Up!, https://en.wikipedia.org/wiki/Easy_A, https://en.wikipedia.org/wiki/Friends_with_Benefits_(film), https://en.wikipedia.org/wiki/Annie_(2014_film)]",376899102,128000000,60449551,0.472262117,4
Brian Percival,[https://en.wikipedia.org/wiki/The_Book_Thief_(film)],76600000,19000000,19300000,1.015789474,1
Michael Moore,"[https://en.wikipedia.org/wiki/Bowling_for_Columbine, https://en.wikipedia.org/wiki/Fahrenheit_9/11, https://en.wikipedia.org/wiki/Sicko, https://en.wikipedia.org/wiki/Capitalism:_A_Love_Story]",333800000,39000000,127900000,3.279487179,4
Michael Schultz,[https://en.wikipedia.org/wiki/Woman_Thou_Art_Loosed],6804016,3000000,402008,0.134002667,1
Robert C. Ramirez,[https://en.wikipedia.org/wiki/Clifford%27s_Really_Big_Movie],0,0,0,,1
Bryan Singer,"[https://en.wikipedia.org/wiki/X-Men_(film), https://en.wikipedia.org/wiki/X2_(film), https://en.wikipedia.org/wiki/X-Men_(film), https://en.wikipedia.org/wiki/Superman_Returns, https://en.wikipedia.org/wiki/X2_(film), https://en.wikipedia.org/wiki/Valkyrie_(film), https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer, https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past, https://en.wikipedia.org/wiki/X-Men:_Apocalypse]",3488600000,1212000000,532300000,0.439191419,9
Clint Eastwood,"[https://en.wikipedia.org/wiki/Space_Cowboys, https://en.wikipedia.org/wiki/Blood_Work_(film), https://en.wikipedia.org/wiki/Mystic_River_(film), https://en.wikipedia.org/wiki/Million_Dollar_Baby, https://en.wikipedia.org/wiki/Flags_of_Our_Fathers_(film), https://en.wikipedia.org/wiki/Flags_of_Our_Fathers_(film), https://en.wikipedia.org/wiki/Letters_from_Iwo_Jima, https://en.wikipedia.org/wiki/Flags_of_Our_Fathers_(film), https://en.wikipedia.org/wiki/Changeling_(film), https://en.wikipedia.org/wiki/Gran_Torino_(film), https://en.wikipedia.org/wiki/Invictus_(film), https://en.wikipedia.org/wiki/Hereafter_(film), https://en.wikipedia.org/wiki/J._Edgar, https://en.wikipedia.org/wiki/Jersey_Boys_(film), https://en.wikipedia.org/wiki/Sully_(film)]",1801894718,800600000,100347359,0.125340194,15
Chris Rock,"[https://en.wikipedia.org/wiki/Head_of_State_(film), https://en.wikipedia.org/wiki/I_Think_I_Love_My_Wife, https://en.wikipedia.org/wiki/Top_Five]",89296245,58000000,-13351877.5,-0.230204784,3
Steven Soderbergh,"[https://en.wikipedia.org/wiki/Erin_Brockovich_(film), https://en.wikipedia.org/wiki/Traffic_(2000_film), https://en.wikipedia.org/wiki/Ocean%27s_Eleven_(2001_film), https://en.wikipedia.org/wiki/Full_Frontal_(film), https://en.wikipedia.org/wiki/Solaris_(2002_film), https://en.wikipedia.org/wiki/Ocean%27s_Twelve, https://en.wikipedia.org/wiki/Ocean%27s_Eleven_(2001_film), https://en.wikipedia.org/wiki/The_Good_German, https://en.wikipedia.org/wiki/Ocean%27s_Thirteen, https://en.wikipedia.org/wiki/Ocean%27s_Twelve, https://en.wikipedia.org/wiki/Che_(2008_film), https://en.wikipedia.org/wiki/The_Girlfriend_Experience, https://en.wikipedia.org/wiki/The_Informant!, https://en.wikipedia.org/wiki/Contagion_(film), https://en.wikipedia.org/wiki/Haywire_(film), https://en.wikipedia.org/wiki/Magic_Mike, https://en.wikipedia.org/wiki/Behind_the_Candelabra, https://en.wikipedia.org/wiki/Side_Effects_(2013_film)]",2941132842,880700000,589866421,0.66976998,18
Bill Guttentag,[https://en.wikipedia.org/wiki/Knife_Fight_(film)],0,0,0,,1
Martin Hynes,[https://en.wikipedia.org/wiki/The_Go-Getter_(2007_film)],0,0,0,,1
Stanley Kramer,"[https://en.wikipedia.org/wiki/It%27s_a_Mad,_Mad,_Mad,_Mad_World, https://en.wikipedia.org/wiki/Guess_Who%27s_Coming_to_Dinner]",116700000,13400000,44950000,3.354477612,2
Greg Mottola,"[https://en.wikipedia.org/wiki/Superbad_(film), https://en.wikipedia.org/wiki/Adventureland_(film), https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/Keeping_Up_with_the_Joneses_(film)]",314900000,110470000,46980000,0.42527383,4
Wil Shriner,[https://en.wikipedia.org/wiki/Hoot_(film)],8224998,15000000,-10887501,-0.7258334,1
Bill Duke,[https://en.wikipedia.org/wiki/Not_Easily_Broken],10726909,5000000,363454.5,0.0726909,1
Charles Martin Smith,"[https://en.wikipedia.org/wiki/Dolphin_Tale, https://en.wikipedia.org/wiki/Dolphin_Tale_2, https://en.wikipedia.org/wiki/Dolphin_Tale]",249600000,110000000,14800000,0.134545455,3
Philip Kaufman,"[https://en.wikipedia.org/wiki/Quills, https://en.wikipedia.org/wiki/Twisted_(2004_film)]",59000000,63500000,-34000000,-0.535433071,2
Eric Bross,[https://en.wikipedia.org/wiki/On_the_Line_(2001_film)],4403019,16000000,-13798490.5,-0.862405656,1
Tim Story,"[https://en.wikipedia.org/wiki/Barbershop_(film), https://en.wikipedia.org/wiki/Barbershop_(film), https://en.wikipedia.org/wiki/Taxi_(2004_film), https://en.wikipedia.org/wiki/Fantastic_Four_(2005_film), https://en.wikipedia.org/wiki/Fantastic_Four:_Rise_of_the_Silver_Surfer, https://en.wikipedia.org/wiki/Fantastic_Four_(2005_film), https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Ride_Along_(film), https://en.wikipedia.org/wiki/Think_Like_a_Man_Too, https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Ride_Along_2, https://en.wikipedia.org/wiki/Ride_Along_(film)]",1869227848,517000000,417613924,0.807763876,12
C. B. Harding,[https://en.wikipedia.org/wiki/Delta_Farce],0,0,0,,1
Tony Leondis,[https://en.wikipedia.org/wiki/Igor_(film)],30700000,25000000,-9650000,-0.386,1
Shawn Levy,"[https://en.wikipedia.org/wiki/Big_Fat_Liar, https://en.wikipedia.org/wiki/Cheaper_by_the_Dozen_(2003_film), https://en.wikipedia.org/wiki/Just_Married, https://en.wikipedia.org/wiki/Cheaper_by_the_Dozen_(2003_film), https://en.wikipedia.org/wiki/Night_at_the_Museum, https://en.wikipedia.org/wiki/The_Pink_Panther_(2006_film), https://en.wikipedia.org/wiki/Night_at_the_Museum:_Battle_of_the_Smithsonian, https://en.wikipedia.org/wiki/Night_at_the_Museum, https://en.wikipedia.org/wiki/The_Pink_Panther_(2006_film), https://en.wikipedia.org/wiki/Date_Night, https://en.wikipedia.org/wiki/Real_Steel, https://en.wikipedia.org/wiki/The_Internship, https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You, https://en.wikipedia.org/wiki/Night_at_the_Museum:_Secret_of_the_Tomb, https://en.wikipedia.org/wiki/Night_at_the_Museum:_Battle_of_the_Smithsonian]",3777500000,1162800000,725950000,0.624312006,15
Nicolas Winding Refn,"[https://en.wikipedia.org/wiki/Drive_(2011_film), https://en.wikipedia.org/wiki/The_Neon_Demon]",81500000,22000000,18750000,0.852272727,2
Thea Sharrock,[https://en.wikipedia.org/wiki/Me_Before_You_(film)],207900000,20000000,83950000,4.1975,1
Jared Hess,"[https://en.wikipedia.org/wiki/Napoleon_Dynamite, https://en.wikipedia.org/wiki/Nacho_Libre, https://en.wikipedia.org/wiki/Gentlemen_Broncos, https://en.wikipedia.org/wiki/Masterminds_(2016_film)]",174718192,70400000,16959096,0.24089625,4
Kim Jee-woon,[https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film)],48300000,45000000,-20850000,-0.463333333,1
"David MoreauXavier Palud",[https://en.wikipedia.org/wiki/The_Eye_(2008_film)],56964642,12000000,16482321,1.37352675,1
Mel Gibson,"[https://en.wikipedia.org/wiki/The_Passion_of_the_Christ, https://en.wikipedia.org/wiki/Apocalypto]",732700000,70000000,296350000,4.233571429,2
Drew Barrymore,[https://en.wikipedia.org/wiki/Whip_It_(film)],16600000,15000000,-6700000,-0.446666667,1
"Reed CowanSteven Greenstreet",[https://en.wikipedia.org/wiki/8:_The_Mormon_Proposition],100280,2500000,-2449860,-0.979944,1
So Yong Kim,[https://en.wikipedia.org/wiki/For_Ellen],0,0,0,,1
Shana Feste,"[https://en.wikipedia.org/wiki/Country_Strong, https://en.wikipedia.org/wiki/The_Greatest_(2009_film), https://en.wikipedia.org/wiki/Endless_Love_(2014_film)]",55565170,41000000,-13217415,-0.322375976,3
Jon M. Chu,"[https://en.wikipedia.org/wiki/Step_Up_2:_The_Streets, https://en.wikipedia.org/wiki/Step_Up_3D, https://en.wikipedia.org/wiki/Step_Up_2:_The_Streets, https://en.wikipedia.org/wiki/Justin_Bieber:_Never_Say_Never_(film), https://en.wikipedia.org/wiki/Step_Up_3D, https://en.wikipedia.org/wiki/G.I._Joe:_Retaliation, https://en.wikipedia.org/wiki/Justin_Bieber%27s_Believe, https://en.wikipedia.org/wiki/Justin_Bieber:_Never_Say_Never, https://en.wikipedia.org/wiki/Now_You_See_Me_2]",1539873654,309600000,460336827,1.486876056,9
Kirk DeMicco,[https://en.wikipedia.org/wiki/Space_Chimps],64800000,37000000,-4600000,-0.124324324,1
"David HillenbrandScott Hillenbrand",[https://en.wikipedia.org/wiki/National_Lampoon_Presents_Dorm_Daze],0,0,0,,1
"Walter HillUncredited:Jack SholderFrancis Ford Coppola",[https://en.wikipedia.org/wiki/Supernova_(2000_film)],14828081,60000000,-52585959.5,-0.876432658,1
Wes Ball,[https://en.wikipedia.org/wiki/The_Maze_Runner_(film)],348300000,34000000,140150000,4.122058824,1
DJ Pooh,"[https://en.wikipedia.org/wiki/3_Strikes_(film), https://en.wikipedia.org/wiki/The_Wash_(2001_film)]",20029331,10400000,-385334.5,-0.037051394,2
Jason Zada,[https://en.wikipedia.org/wiki/The_Forest_(2016_film)],37600000,10000000,8800000,0.88,1
Ben Stiller,"[https://en.wikipedia.org/wiki/Zoolander, https://en.wikipedia.org/wiki/Tropic_Thunder, https://en.wikipedia.org/wiki/The_Secret_Life_of_Walter_Mitty_(2013_film), https://en.wikipedia.org/wiki/Zoolander_2, https://en.wikipedia.org/wiki/Zoolander]",554200000,288000000,-10900000,-0.037847222,5
"Craig GillespieDavid Dobkin (uncredited)",[https://en.wikipedia.org/wiki/Mr._Woodcock],33600000,22000000,-5200000,-0.236363636,1
Mike Newell,"[https://en.wikipedia.org/wiki/Mona_Lisa_Smile, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Goblet_of_Fire_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Goblet_of_Fire_(film), https://en.wikipedia.org/wiki/Love_in_the_Time_of_Cholera_(film), https://en.wikipedia.org/wiki/Prince_of_Persia:_The_Sands_of_Time_(film)]",2302837584,565000000,586418792,1.037909366,5
Brian Helgeland,"[https://en.wikipedia.org/wiki/A_Knight%27s_Tale, https://en.wikipedia.org/wiki/The_Order_(2003_film), https://en.wikipedia.org/wiki/42_(film)]",226560806,140000000,-26719597,-0.190854264,3
Barry Sonnenfeld,"[https://en.wikipedia.org/wiki/Big_Trouble_(2002_film), https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Men_in_Black_(film), https://en.wikipedia.org/wiki/Get_Shorty_(film), https://en.wikipedia.org/wiki/RV_(film), https://en.wikipedia.org/wiki/Men_in_Black_3, https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Nine_Lives_(2016_film)]",2352200000,735000000,441100000,0.600136054,8
Mitchell Lichtenstein,[https://en.wikipedia.org/wiki/Happy_Tears_(film)],0,0,0,,1
Andrzej Bartkowiak,"[https://en.wikipedia.org/wiki/Romeo_Must_Die, https://en.wikipedia.org/wiki/Exit_Wounds, https://en.wikipedia.org/wiki/Cradle_2_the_Grave, https://en.wikipedia.org/wiki/Doom_(film), https://en.wikipedia.org/wiki/Street_Fighter:_The_Legend_of_Chun-Li]",296248157,193000000,-44875921.5,-0.232517728,5
Paul Weiland,[https://en.wikipedia.org/wiki/Made_of_Honor],106000000,40000000,13000000,0.325,1
Michael Caton-Jones,"[https://en.wikipedia.org/wiki/City_by_the_Sea, https://en.wikipedia.org/wiki/Basic_Instinct_2]",68013966,110000000,-75993017,-0.690845609,2
Nicholas Hytner,[https://en.wikipedia.org/wiki/Center_Stage_(2000_film)],26385941,18000000,-4807029.5,-0.267057194,1
Andrew Davis,"[https://en.wikipedia.org/wiki/Collateral_Damage_(film), https://en.wikipedia.org/wiki/Holes_(film), https://en.wikipedia.org/wiki/The_Guardian_(2006_film)]",244673540,175000000,-52663230,-0.300932743,3
Vince Offer,[https://en.wikipedia.org/wiki/InAPPropriate_Comedy],0,0,0,,1
Lucky McKee,"[https://en.wikipedia.org/wiki/May_(film), https://en.wikipedia.org/wiki/May_(film)]",300554,1000000,-849723,-0.849723,2
David Mirkin,[https://en.wikipedia.org/wiki/Heartbreakers_(2001_film)],57756408,35000000,-6121796,-0.174908457,1
Mike Mitchell,"[https://en.wikipedia.org/wiki/Surviving_Christmas, https://en.wikipedia.org/wiki/Deuce_Bigalow:_Male_Gigolo, https://en.wikipedia.org/wiki/Sky_High_(2005_film), https://en.wikipedia.org/wiki/Shrek_Forever_After]",947000000,232000000,241500000,1.040948276,4
"David Nixon, Patrick Doughtie (co-director)","[https://en.wikipedia.org/wiki/Letters_to_God, https://en.wikipedia.org/wiki/Possibility_Pictures]",5817786,6000000,-3091107,-0.5151845,2
Peter Care,[https://en.wikipedia.org/wiki/The_Dangerous_Lives_of_Altar_Boys],2036599,12000000,-10981700.5,-0.915141708,1
Patrick Stettner,[https://en.wikipedia.org/wiki/The_Night_Listener_(film)],10639686,3000000,2319843,0.773281,1
Wim Wenders,[https://en.wikipedia.org/wiki/The_Million_Dollar_Hotel],59989,8000000,-7970005.5,-0.996250688,1
Peter Hyams,"[https://en.wikipedia.org/wiki/The_Musketeer, https://en.wikipedia.org/wiki/A_Sound_of_Thunder_(film), https://en.wikipedia.org/wiki/Beyond_a_Reasonable_Doubt_(2009_film)]",50278615,145000000,-119860692.5,-0.826625466,3
Niels Mueller,[https://en.wikipedia.org/wiki/The_Assassination_of_Richard_Nixon],0,0,0,,1
Lynn Shelton,[https://en.wikipedia.org/wiki/Laggies],0,0,0,,1
