0,director_name,movies,revenues,costs,gross_profit,return,count
Rich Christiano,Rich Christiano,[https://en.wikipedia.org/wiki/Time_Changer],1500711.0,855000.0,-104644.5,-0.12239122807,1
Matthew Vaughn,Matthew Vaughn,"[https://en.wikipedia.org/wiki/Stardust_(2007_film), https://en.wikipedia.org/wiki/Kick-Ass_(film), https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/Kick-Ass_(film), https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/Kingsman:_The_Secret_Service]",1803200000.0,640000000.0,261600000.0,0.40875,7
Dan Trachtenberg,Dan Trachtenberg,[https://en.wikipedia.org/wiki/10_Cloverfield_Lane],110200000.0,15000000.0,40100000.0,2.67333333333,1
Tommy O'Haver,Tommy O'Haver,"[https://en.wikipedia.org/wiki/Get_Over_It_(film), https://en.wikipedia.org/wiki/Ella_Enchanted_(film)]",47300000.0,53000000.0,-29350000.0,-0.553773584906,2
Jim Jarmusch,Jim Jarmusch,"[https://en.wikipedia.org/wiki/Coffee_and_Cigarettes, https://en.wikipedia.org/wiki/Broken_Flowers, https://en.wikipedia.org/wiki/The_Limits_of_Control]",46720491.0,10000000.0,13360245.5,1.33602455,3
Marcel Langenegger,Marcel Langenegger,[https://en.wikipedia.org/wiki/Deception_(2008_film)],17741298.0,25000000.0,-16129351.0,-0.64517404,1
Rob Hardy,Rob Hardy,[https://en.wikipedia.org/wiki/The_Gospel_(film)],15778152.0,4000000.0,3889076.0,0.972269,1
Scott Waugh,Scott Waugh,[https://en.wikipedia.org/wiki/Need_for_Speed_(film)],203300000.0,65000000.0,36650000.0,0.563846153846,1
Seth Kearsley,Seth Kearsley,[https://en.wikipedia.org/wiki/Eight_Crazy_Nights],23800000.0,34000000.0,-22100000.0,-0.65,1
James L. Brooks,James L. Brooks,"[https://en.wikipedia.org/wiki/Spanglish_(film), https://en.wikipedia.org/wiki/How_Do_You_Know_(film)]",103700000.0,200000000.0,-148150000.0,-0.74075,2
Michael Almereyda,Michael Almereyda,[https://en.wikipedia.org/wiki/Hamlet_(2000_film)],0.0,0.0,0.0,,1
"


Stephen J. Anderson
Don Hall


","


Stephen J. Anderson
Don Hall


",[https://en.wikipedia.org/wiki/Winnie_the_Pooh_(2011_film)],50100000.0,30000000.0,-4950000.0,-0.165,1
McG,McG,"[https://en.wikipedia.org/wiki/Charlie%27s_Angels_(film), https://en.wikipedia.org/wiki/Charlie%27s_Angels:_Full_Throttle, https://en.wikipedia.org/wiki/Charlie%27s_Angels_(film), https://en.wikipedia.org/wiki/We_Are_Marshall, https://en.wikipedia.org/wiki/Terminator_Salvation, https://en.wikipedia.org/wiki/This_Means_War_(film), https://en.wikipedia.org/wiki/3_Days_to_Kill, https://en.wikipedia.org/wiki/Terminator_Salvation]",1782700000.0,858000000.0,33350000.0,0.0388694638695,8
Alister Grierson,Alister Grierson,[https://en.wikipedia.org/wiki/Sanctum_(film)],108600000.0,30000000.0,24300000.0,0.81,1
Mark Schmidt,Mark Schmidt,[https://en.wikipedia.org/wiki/Walking_with_the_Enemy],0.0,0.0,0.0,,1
Bryan Buckley,Bryan Buckley,[https://en.wikipedia.org/wiki/The_Bronze_(film)],615816.0,3500000.0,-3192092.0,-0.912026285714,1
Olivier Megaton,Olivier Megaton,"[https://en.wikipedia.org/wiki/Colombiana_(film), https://en.wikipedia.org/wiki/Taken_2, https://en.wikipedia.org/wiki/Taken_3]",763500000.0,128000000.0,253750000.0,1.982421875,3
Jesse Vaughan,Jesse Vaughan,[https://en.wikipedia.org/wiki/Juwanna_Mann],0.0,0.0,0.0,,1
Peter Winther,Peter Winther,[https://en.wikipedia.org/wiki/The_Wicked_(2013_film)],2345675.0,1200000.0,-27162.5,-0.0226354166667,1
M. Night Shyamalan,M. Night Shyamalan,"[https://en.wikipedia.org/wiki/Unbreakable_(film), https://en.wikipedia.org/wiki/Signs_(film), https://en.wikipedia.org/wiki/The_Village_(2004_film), https://en.wikipedia.org/wiki/Lady_in_the_Water, https://en.wikipedia.org/wiki/The_Happening_(2008_film), https://en.wikipedia.org/wiki/The_Last_Airbender, https://en.wikipedia.org/wiki/After_Earth]",1712700000.0,605000000.0,251350000.0,0.415454545455,7
"


Mark Duplass
Jay Duplass


","


Mark Duplass
Jay Duplass


",[https://en.wikipedia.org/wiki/The_Do-Deca-Pentathlon],0.0,0.0,0.0,,1
The Wachowski Brothers,The Wachowski Brothers,"[https://en.wikipedia.org/wiki/The_Matrix_Reloaded, https://en.wikipedia.org/wiki/The_Matrix, https://en.wikipedia.org/wiki/The_Matrix_Revolutions, https://en.wikipedia.org/wiki/The_Matrix_Reloaded]",2375000000.0,427000000.0,760500000.0,1.78103044496,4
Peter Segal,Peter Segal,"[https://en.wikipedia.org/wiki/Nutty_Professor_II:_The_Klumps, https://en.wikipedia.org/wiki/Anger_Management_(film), https://en.wikipedia.org/wiki/50_First_Dates, https://en.wikipedia.org/wiki/The_Longest_Yard_(2005_film), https://en.wikipedia.org/wiki/Get_Smart_(film), https://en.wikipedia.org/wiki/Grudge_Match_(film)]",1024400000.0,436000000.0,76200000.0,0.174770642202,6
Debra Granik,Debra Granik,[https://en.wikipedia.org/wiki/Winter%27s_Bone],16100000.0,2000000.0,6050000.0,3.025,1
Geoffrey Sax,Geoffrey Sax,"[https://en.wikipedia.org/wiki/White_Noise_(film), https://en.wikipedia.org/wiki/Stormbreaker_(film), https://en.wikipedia.org/wiki/White_Noise_(film)]",202900000.0,60000000.0,41450000.0,0.690833333333,3
The Malloys,The Malloys,[https://en.wikipedia.org/wiki/Out_Cold_(2001_film)],14800000.0,24000000.0,-16600000.0,-0.691666666667,1
John Krokidas,John Krokidas,[https://en.wikipedia.org/wiki/Kill_Your_Darlings_(2013_film)],0.0,0.0,0.0,,1
Adam McKay,Adam McKay,"[https://en.wikipedia.org/wiki/Anchorman:_The_Legend_of_Ron_Burgundy, https://en.wikipedia.org/wiki/Talladega_Nights:_The_Ballad_of_Ricky_Bobby, https://en.wikipedia.org/wiki/Step_Brothers_(film), https://en.wikipedia.org/wiki/The_Other_Guys, https://en.wikipedia.org/wiki/Anchorman_2:_The_Legend_Continues, https://en.wikipedia.org/wiki/Anchorman:_The_Legend_of_Ron_Burgundy]",816300000.0,339500000.0,68650000.0,0.202209131075,6
Nicholas Stoller,Nicholas Stoller,"[https://en.wikipedia.org/wiki/Forgetting_Sarah_Marshall, https://en.wikipedia.org/wiki/Get_Him_to_the_Greek, https://en.wikipedia.org/wiki/The_Five-Year_Engagement, https://en.wikipedia.org/wiki/Neighbors_(2014_film), https://en.wikipedia.org/wiki/Neighbors_2:_Sorority_Rising, https://en.wikipedia.org/wiki/Neighbors_(2014_film)]",899800000.0,171000000.0,278900000.0,1.63099415205,6
Ronald F. Maxwell,Ronald F. Maxwell,[https://en.wikipedia.org/wiki/Gods_and_Generals_(film)],12800000.0,56000000.0,-49600000.0,-0.885714285714,1
Danny Leiner,Danny Leiner,"[https://en.wikipedia.org/wiki/Dude,_Where%27s_My_Car%3F, https://en.wikipedia.org/wiki/Harold_%26_Kumar_Go_to_White_Castle, https://en.wikipedia.org/wiki/Harold_%26_Kumar_Go_to_White_Castle]",121000000.0,31000000.0,29500000.0,0.951612903226,3
Ryuhei Kitamura,Ryuhei Kitamura,"[https://en.wikipedia.org/wiki/Godzilla:_Final_Wars, https://en.wikipedia.org/wiki/The_Midnight_Meat_Train, https://en.wikipedia.org/wiki/No_One_Lives]",12074918.0,22400000.0,-16362541.0,-0.730470580357,3
"Banjong Pisanthanakun
Parkpoom Wongpoom","Banjong Pisanthanakun
Parkpoom Wongpoom",[https://en.wikipedia.org/wiki/Shutter_(2004_film)],0.0,0.0,0.0,,1
John Schultz[1],John Schultz[1],[https://en.wikipedia.org/wiki/Judy_Moody_and_the_Not_Bummer_Summer],17000000.0,20000000.0,-11500000.0,-0.575,1
"


Matt Maiellaro
Dave Willis


","


Matt Maiellaro
Dave Willis


",[https://en.wikipedia.org/wiki/Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters],5500000.0,750000.0,2000000.0,2.66666666667,1
Ronny Yu,Ronny Yu,"[https://en.wikipedia.org/wiki/Freddy_vs._Jason, https://en.wikipedia.org/wiki/Bride_of_Chucky, https://en.wikipedia.org/wiki/Freddy_vs._Jason]",280500000.0,85000000.0,55250000.0,0.65,3
John Lee Hancock,John Lee Hancock,"[https://en.wikipedia.org/wiki/The_Rookie_(2002_film), https://en.wikipedia.org/wiki/The_Alamo_(2004_film), https://en.wikipedia.org/wiki/The_Blind_Side_(film), https://en.wikipedia.org/wiki/Saving_Mr._Banks, https://en.wikipedia.org/wiki/The_Founder_(film)]",754300000.0,218000000.0,159150000.0,0.73004587156,5
Kevin Rodney Sullivan,Kevin Rodney Sullivan,"[https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business, https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business, https://en.wikipedia.org/wiki/Guess_Who_(film), https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business]",299800000.0,125000000.0,24900000.0,0.1992,4
James Isaac,James Isaac,"[https://en.wikipedia.org/wiki/Jason_X, https://en.wikipedia.org/wiki/Jason_X]",34000000.0,22000000.0,-5000000.0,-0.227272727273,2
Takashi Miike,Takashi Miike,[https://en.wikipedia.org/wiki/One_Missed_Call_(2004_film)],16234612.0,1700000.0,6417306.0,3.77488588235,1
Chris Wedge,Chris Wedge,"[https://en.wikipedia.org/wiki/Ice_Age_(2002_film), https://en.wikipedia.org/wiki/Robots_(2005_film), https://en.wikipedia.org/wiki/Ice_Age_(2002_film), https://en.wikipedia.org/wiki/Epic_(2013_film)]",1295700000.0,286000000.0,361850000.0,1.26520979021,4
Dennis Lee,Dennis Lee,[https://en.wikipedia.org/wiki/Fireflies_in_the_Garden],3393161.0,8000000.0,-6303419.5,-0.7879274375,1
Charles Russell,Charles Russell,[https://en.wikipedia.org/wiki/The_Mask_(film)],351600000.0,23000000.0,152800000.0,6.64347826087,1
Louis Leterrier,Louis Leterrier,"[https://en.wikipedia.org/wiki/Transporter_2, https://en.wikipedia.org/wiki/The_Incredible_Hulk_(film), https://en.wikipedia.org/wiki/Clash_of_the_Titans_(2010_film), https://en.wikipedia.org/wiki/Clash_of_the_Titans_(2010_film), https://en.wikipedia.org/wiki/Now_You_See_Me_(film), https://en.wikipedia.org/wiki/Grimsby_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_(film)]",2063600000.0,617000000.0,414800000.0,0.672285251216,7
Joe Berlinger,Joe Berlinger,[https://en.wikipedia.org/wiki/Book_of_Shadows:_Blair_Witch_2],47700000.0,15000000.0,8850000.0,0.59,1
Pete Travis,Pete Travis,[https://en.wikipedia.org/wiki/Vantage_Point_(film)],151100000.0,40000000.0,35550000.0,0.88875,1
Miloš Forman,Miloš Forman,[https://en.wikipedia.org/wiki/Goya%27s_Ghosts],0.0,0.0,0.0,,1
Sylvain White,Sylvain White,"[https://en.wikipedia.org/wiki/Stomp_the_Yard, https://en.wikipedia.org/wiki/The_Losers_(film)]",104911123.0,38000000.0,14455561.5,0.380409513158,2
Rawson Marshall Thurber,Rawson Marshall Thurber,"[https://en.wikipedia.org/wiki/DodgeBall:_A_True_Underdog_Story, https://en.wikipedia.org/wiki/We%27re_the_Millers, https://en.wikipedia.org/wiki/Central_Intelligence]",654700000.0,107000000.0,220350000.0,2.05934579439,3
Diane English,Diane English,[https://en.wikipedia.org/wiki/The_Women_(2008_film)],50000000.0,16000000.0,9000000.0,0.5625,1
Timothy Björklund,Timothy Björklund,[https://en.wikipedia.org/wiki/Teacher%27s_Pet_(2004_film)],6500000.0,10000000.0,-6750000.0,-0.675,1
George A. Romero,George A. Romero,"[https://en.wikipedia.org/wiki/Dawn_of_the_Dead_(1978_film), https://en.wikipedia.org/wiki/Land_of_the_Dead, https://en.wikipedia.org/wiki/Day_of_the_Dead_(1985_film), https://en.wikipedia.org/wiki/Diary_of_the_Dead, https://en.wikipedia.org/wiki/Night_of_the_Living_Dead, https://en.wikipedia.org/wiki/Night_of_the_Living_Dead, https://en.wikipedia.org/wiki/The_Crazies_(1973_film)]",201243784.0,22503000.0,78118892.0,3.4714878905,7
Brad Parker,Brad Parker,[https://en.wikipedia.org/wiki/Chernobyl_Diaries],37200000.0,1000000.0,17600000.0,17.6,1
Michael Hoffman,Michael Hoffman,"[https://en.wikipedia.org/wiki/The_Emperor%27s_Club, https://en.wikipedia.org/wiki/Game_6_(film), https://en.wikipedia.org/wiki/Gambit_(2012_film)]",16318449.0,12500000.0,-4340775.5,-0.34726204,3
Richard Loncraine,Richard Loncraine,"[https://en.wikipedia.org/wiki/Firewall_(film), https://en.wikipedia.org/wiki/My_One_and_Only_(film)]",82800000.0,50000000.0,-8600000.0,-0.172,2
Peter M. Cohen,Peter M. Cohen,[https://en.wikipedia.org/wiki/Whipped_(film)],4800000.0,3000000.0,-600000.0,-0.2,1
"


Jon Lucas
Scott Moore


","


Jon Lucas
Scott Moore


",[https://en.wikipedia.org/wiki/Bad_Moms],179400000.0,20000000.0,69700000.0,3.485,1
Stuart Beattie,Stuart Beattie,"[https://en.wikipedia.org/wiki/I,_Frankenstein]",71200000.0,65000000.0,-29400000.0,-0.452307692308,1
"Phil Lord
Christopher Miller","Phil Lord
Christopher Miller","[https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film), https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film)]",486000000.0,200000000.0,43000000.0,0.215,2
Justin Chadwick,Justin Chadwick,[https://en.wikipedia.org/wiki/The_Other_Boleyn_Girl_(2008_film)],77700000.0,35000000.0,3850000.0,0.11,1
Craig Zisk,Craig Zisk,[https://en.wikipedia.org/wiki/The_English_Teacher_(film)],0.0,0.0,0.0,,1
Carlos Ávila,Carlos Ávila,[https://en.wikipedia.org/wiki/Price_of_Glory],3548556.0,18000000.0,-16225722.0,-0.901429,1
Lewis Milestone,Lewis Milestone,[https://en.wikipedia.org/wiki/Ocean%27s_Eleven_(1960_film)],0.0,0.0,0.0,,1
Martin Scorsese,Martin Scorsese,"[https://en.wikipedia.org/wiki/Gangs_of_New_York, https://en.wikipedia.org/wiki/The_Aviator_(2004_film), https://en.wikipedia.org/wiki/The_Departed, https://en.wikipedia.org/wiki/Shutter_Island_(film), https://en.wikipedia.org/wiki/Hugo_(film), https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film)]",1569900000.0,630000000.0,154950000.0,0.245952380952,6
Howard Deutch,Howard Deutch,"[https://en.wikipedia.org/wiki/The_Replacements_(film), https://en.wikipedia.org/wiki/The_Whole_Ten_Yards, https://en.wikipedia.org/wiki/My_Best_Friend%27s_Girl_(2008_film)]",117878283.0,110000000.0,-51060858.5,-0.464189622727,3
Jonathan Mostow,Jonathan Mostow,"[https://en.wikipedia.org/wiki/U-571_(film), https://en.wikipedia.org/wiki/Terminator_3:_Rise_of_the_Machines, https://en.wikipedia.org/wiki/Surrogates_(film), https://en.wikipedia.org/wiki/Terminator_3:_Rise_of_the_Machines]",1116866415.0,516600000.0,41833207.5,0.0809779471545,4
Lexi Alexander,Lexi Alexander,"[https://en.wikipedia.org/wiki/Green_Street_(film), https://en.wikipedia.org/wiki/Punisher:_War_Zone]",13254346.0,35346830.0,-28719657.0,-0.812510117598,2
Pascal Laugier,Pascal Laugier,[https://en.wikipedia.org/wiki/The_Tall_Man_(2012_film)],5212903.0,18200000.0,-15593548.5,-0.856788379121,1
Daniel Barnz,Daniel Barnz,"[https://en.wikipedia.org/wiki/Beastly_(film), https://en.wikipedia.org/wiki/Won%27t_Back_Down_(film), https://en.wikipedia.org/wiki/Cake_(2014_film)]",51300000.0,43000000.0,-17350000.0,-0.403488372093,3
P‘ai sŭt‘ori,P‘ai sŭt‘ori,[https://en.wikipedia.org/wiki/Shark_Bait],0.0,0.0,0.0,,1
Woody Allen,Woody Allen,"[https://en.wikipedia.org/wiki/Small_Time_Crooks, https://en.wikipedia.org/wiki/The_Curse_of_the_Jade_Scorpion, https://en.wikipedia.org/wiki/Hollywood_Ending, https://en.wikipedia.org/wiki/Anything_Else, https://en.wikipedia.org/wiki/Melinda_and_Melinda, https://en.wikipedia.org/wiki/Match_Point, https://en.wikipedia.org/wiki/Scoop_(2006_film), https://en.wikipedia.org/wiki/Cassandra%27s_Dream, https://en.wikipedia.org/wiki/Vicky_Cristina_Barcelona, https://en.wikipedia.org/wiki/Whatever_Works, https://en.wikipedia.org/wiki/You_Will_Meet_a_Tall_Dark_Stranger, https://en.wikipedia.org/wiki/Midnight_in_Paris, https://en.wikipedia.org/wiki/Blue_Jasmine, https://en.wikipedia.org/wiki/Magic_in_the_Moonlight]",689709208.0,229800000.0,115054604.0,0.500672776327,14
Pitof,Pitof,[https://en.wikipedia.org/wiki/Catwoman_(film)],82100000.0,100000000.0,-58950000.0,-0.5895,1
Mike Figgis,Mike Figgis,[https://en.wikipedia.org/wiki/Cold_Creek_Manor],0.0,0.0,0.0,,1
Simon Wells,Simon Wells,[https://en.wikipedia.org/wiki/Mars_Needs_Moms],39000000.0,150000000.0,-130500000.0,-0.87,1
Chuck Sheetz,Chuck Sheetz,[https://en.wikipedia.org/wiki/Recess:_School%27s_Out],44400000.0,23000000.0,-800000.0,-0.0347826086957,1
Paul Hunter,Paul Hunter,[https://en.wikipedia.org/wiki/Bulletproof_Monk],37700000.0,52000000.0,-33150000.0,-0.6375,1
Adam Marcus,Adam Marcus,[https://en.wikipedia.org/wiki/Jason_Goes_to_Hell:_The_Final_Friday],15900000.0,3000000.0,4950000.0,1.65,1
Adam Wingard,Adam Wingard,"[https://en.wikipedia.org/wiki/You%27re_Next, https://en.wikipedia.org/wiki/The_Guest_(film), https://en.wikipedia.org/wiki/Blair_Witch_(film)]",72100000.0,6000000.0,30050000.0,5.00833333333,3
Jon Gunn,Jon Gunn,[https://en.wikipedia.org/wiki/Like_Dandelion_Dust],0.0,0.0,0.0,,1
Steve Buscemi,Steve Buscemi,"[https://en.wikipedia.org/wiki/Animal_Factory, https://en.wikipedia.org/wiki/Lonesome_Jim]",174815.0,500000.0,-412592.5,-0.825185,2
Bob Dolman,Bob Dolman,[https://en.wikipedia.org/wiki/The_Banger_Sisters],38000000.0,10000000.0,9000000.0,0.9,1
The Hughes Brothers,The Hughes Brothers,[https://en.wikipedia.org/wiki/From_Hell_(film)],75000000.0,35000000.0,2500000.0,0.0714285714286,1
Hideo Nakata,Hideo Nakata,[https://en.wikipedia.org/wiki/The_Ring_Two],161500000.0,50000000.0,30750000.0,0.615,1
"Joel Coen
Ethan Coen","Joel Coen
Ethan Coen","[https://en.wikipedia.org/wiki/No_Country_for_Old_Men_(film), https://en.wikipedia.org/wiki/Burn_After_Reading, https://en.wikipedia.org/wiki/A_Serious_Man, https://en.wikipedia.org/wiki/True_Grit_(2010_film)]",619000000.0,107000000.0,202500000.0,1.89252336449,4
Troy Nixey,Troy Nixey,[https://en.wikipedia.org/wiki/Don%27t_Be_Afraid_of_the_Dark_(2011_film)],36993168.0,25000000.0,-6503416.0,-0.26013664,1
Bill Paxton,Bill Paxton,"[https://en.wikipedia.org/wiki/Frailty_(film), https://en.wikipedia.org/wiki/The_Greatest_Game_Ever_Played]",32800000.0,36000000.0,-19600000.0,-0.544444444444,2
See below,See below,"[https://en.wikipedia.org/wiki/Star_Trek_(film_series)#Reboot_films, https://en.wikipedia.org/wiki/Star_Trek_(film_series)]",4600000000.0,1440000000.0,860000000.0,0.597222222222,2
Lawrence Kasdan,Lawrence Kasdan,"[https://en.wikipedia.org/wiki/Dreamcatcher_(2003_film), https://en.wikipedia.org/wiki/Darling_Companion]",76493815.0,80000000.0,-41753092.5,-0.52191365625,2
Paul Verhoeven,Paul Verhoeven,"[https://en.wikipedia.org/wiki/Hollow_Man, https://en.wikipedia.org/wiki/Basic_Instinct, https://en.wikipedia.org/wiki/RoboCop_(1987_film)]",596500000.0,157000000.0,141250000.0,0.899681528662,3
Craig Mazin,Craig Mazin,"[https://en.wikipedia.org/wiki/The_Specials_(film), https://en.wikipedia.org/wiki/Superhero_Movie]",71213276.0,36000000.0,-393362.0,-0.0109267222222,2
Josh Radnor,Josh Radnor,"[https://en.wikipedia.org/wiki/Happythankyoumoreplease, https://en.wikipedia.org/wiki/Liberal_Arts_(film)]",0.0,0.0,0.0,,2
"


Henry Joost
Ariel Schulman


","


Henry Joost
Ariel Schulman


","[https://en.wikipedia.org/wiki/Paranormal_Activity_3, https://en.wikipedia.org/wiki/Paranormal_Activity_4, https://en.wikipedia.org/wiki/Paranormal_Activity_3, https://en.wikipedia.org/wiki/Paranormal_Activity_4, https://en.wikipedia.org/wiki/Nerve_(2016_film)]",783300000.0,40000000.0,351650000.0,8.79125,5
Elizabeth Allen,Elizabeth Allen,"[https://en.wikipedia.org/wiki/Aquamarine_(film), https://en.wikipedia.org/wiki/Ramona_and_Beezus]",50300592.0,27000000.0,-1849704.0,-0.0685075555556,2
Drake Doremus,Drake Doremus,"[https://en.wikipedia.org/wiki/Like_Crazy_(2011_film), https://en.wikipedia.org/wiki/Breathe_In_(film)]",3700000.0,250000.0,1600000.0,6.4,2
"


Frank Miller
Robert Rodriguez
Quentin Tarantino (special guest director)


","


Frank Miller
Robert Rodriguez
Quentin Tarantino (special guest director)


","[https://en.wikipedia.org/wiki/Sin_City_(film), https://en.wikipedia.org/wiki/Sin_City_(film)]",317600000.0,80000000.0,78800000.0,0.985,2
Charles Shyer,Charles Shyer,"[https://en.wikipedia.org/wiki/The_Affair_of_the_Necklace, https://en.wikipedia.org/wiki/Alfie_(2004_film)]",35671210.0,90000000.0,-72164395.0,-0.801826611111,2
Morgan Neville,Morgan Neville,[https://en.wikipedia.org/wiki/20_Feet_from_Stardom],5800000.0,1000000.0,1900000.0,1.9,1
"Bob Dolman
Genndy Tartakovsky (animation)","Bob Dolman
Genndy Tartakovsky (animation)",[https://en.wikipedia.org/wiki/How_to_Eat_Fried_Worms_(film)],0.0,0.0,0.0,,1
Noah Baumbach,Noah Baumbach,"[https://en.wikipedia.org/wiki/The_Squid_and_the_Whale, https://en.wikipedia.org/wiki/Margot_at_the_Wedding, https://en.wikipedia.org/wiki/Greenberg_(film), https://en.wikipedia.org/wiki/Frances_Ha, https://en.wikipedia.org/wiki/While_We%27re_Young_(film)]",49897757.0,49500000.0,-24551121.5,-0.495982252525,5
Ang Lee,Ang Lee,"[https://en.wikipedia.org/wiki/Hulk_(film), https://en.wikipedia.org/wiki/Brokeback_Mountain, https://en.wikipedia.org/wiki/Taking_Woodstock, https://en.wikipedia.org/wiki/Life_of_Pi_(film)]",1042500000.0,301000000.0,220250000.0,0.731727574751,4
"Alastair Fothergill
Mark Linfield","Alastair Fothergill
Mark Linfield",[https://en.wikipedia.org/wiki/Chimpanzee_(film)],34800000.0,5000000.0,12400000.0,2.48,1
Hue Rhodes,Hue Rhodes,[https://en.wikipedia.org/wiki/Saint_John_of_Las_Vegas],102647.0,2000000.0,-1948676.5,-0.97433825,1
Neal Brennan,Neal Brennan,"[https://en.wikipedia.org/wiki/The_Goods:_Live_Hard,_Sell_Hard]",15300000.0,10000000.0,-2350000.0,-0.235,1
Benny Boom,Benny Boom,[https://en.wikipedia.org/wiki/Next_Day_Air],10027047.0,3000000.0,2013523.5,0.6711745,1
